Site ID,Zone,Quadrat #,Grazing,Year,AcmAm,AirCa,AloSa,AveFa,BarGr,BleNa,BriMi,BroEl,BroMi,BroDi,BroHo,CasAt,CasCa,CenSp,ChlPo,CinQu,CotCo,CroSe,DesDa,DowBi,DowCu,DowOr,EleAr,EleMa,ElyCa ,EroBo,EryCa,EscLo,FesBr,FesPe,GerDi,GlyDe,GraEb,HolVi,HorMa,HypRa,JunBa,JunBu,JunCa,JunPa,LasFr,LasGl,LayFr,LeoSa,LupBi,LytHy,NavLe,NavMe,PilAm,PlaSt,PlaGr,PogZi,PsiBre,RanBo ,TriDe,TriDu,TriEr,TriHi,TriHy,TriLa,TriVa
D6-60,Pool,3,Grazed,2017,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,35,0,3,7,0,0,10,0,21,0,0,0,0,0,0,0,0,19,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
D6-60,Transition,1,Grazed,2017,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,14,0,65,0,0,0,0,0,22,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
D6-60,Transition,2,Grazed,2017,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,19,0,0,33,0,0,0,0,0,51,0,0,89,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
D6-60,Transition,3,Grazed,2017,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,0,40,0,0,0,0,0,0,0,0,100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,2,0
D6-60,Upland,1,Grazed,2017,3,0,0,11,0,0,0,0,0,0,100,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,21,0,0,0,0,12,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
D6-60,Upland,2,Grazed,2017,0,0,0,39,0,0,0,0,0,0,62,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-60,Upland,3,Grazed,2017,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-61,Pool,1,Ungrazed,2015,0,0,0,0,46,0,4,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
D6-61,Pool,2,Ungrazed,2015,30,0,0,0,36,0,6,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
D6-61,Pool,3,Ungrazed,2015,50,0,0,0,15,0,2,0,0,0,0,0,0,3,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,15,0,0,0,6,11,0,0,7,0,0,0,0,0,0,0,0,0
D6-61,Transition,1,Ungrazed,2015,0,0,0,6,8,0,2,0,2,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
D6-61,Transition,2,Ungrazed,2015,0,0,0,0,12,0,7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-61,Transition,3,Ungrazed,2015,0,0,0,52,10,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-61,Upland,1,Ungrazed,2015,0,0,0,21,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-61,Upland,2,Ungrazed,2015,0,0,0,31,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-61,Upland,3,Ungrazed,2015,0,0,0,80,2,0,0,0,0,73,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-61,Pool,1,Ungrazed,2016,0,0,0,0,43,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,6,0,0,45,0,0,8,0,0,26,0,10,0,0,0,0,0,0,0,0,0
D6-61,Pool,2,Ungrazed,2016,0,0,0,10,48,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,24,0,0,46,0,0,13,0,0,28,0,3,0,0,0,0,0,0,0,0,0
D6-61,Pool,3,Ungrazed,2016,0,0,0,0,36,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,40,0,10,0,71,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
D6-61,Transition,1,Ungrazed,2016,0,0,0,2,4,0,25,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,94,0,0,79,0,0,0,0,0,0,0,0,0,10,0,0,0,0,45,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-61,Transition,2,Ungrazed,2016,0,0,0,10,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,46,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-61,Transition,3,Ungrazed,2016,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0,0,0,15,0,2,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,4,1,0,0,0,0,0,0,0
D6-61,Upland,1,Ungrazed,2016,0,0,0,40,0,0,7,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
D6-61,Upland,2,Ungrazed,2016,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-61,Upland,3,Ungrazed,2016,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-61,Pool,1,Ungrazed,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,100,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,2,0,0,34,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-61,Pool,2,Ungrazed,2017,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,100,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,78,0,0,0,0,0,68,0,0,0,2,0,0,0,0,0,0,0,0,0,0
D6-61,Pool,3,Ungrazed,2017,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,100,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,95,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-61,Transition,1,Ungrazed,2017,0,10,0,0,0,0,12,0,0,0,0,0,0,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,15,79,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-61,Transition,2,Ungrazed,2017,0,0,0,0,10,0,6,0,0,0,0,0,0,2,0,2,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,41,0,0,21,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-61,Transition,3,Ungrazed,2017,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,42,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-61,Upland,1,Ungrazed,2017,0,0,0,0,0,0,8,0,0,0,22,2,0,0,0,0,0,2,0,0,0,0,0,0,76,14,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-61,Upland,2,Ungrazed,2017,0,0,0,60,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
D6-61,Upland,3,Ungrazed,2017,0,0,0,100,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-63,Pool,1,Ungrazed,2015,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
D6-63,Pool,2,Ungrazed,2015,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,5,0,0,0,1,5,0,0,0,0,0,0,0,0,0
D6-63,Pool,3,Ungrazed,2015,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-63,Transition,1,Ungrazed,2015,0,0,0,0,10,0,3,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
D6-63,Transition,2,Ungrazed,2015,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,13,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-63,Transition,3,Ungrazed,2015,0,0,0,19,10,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,38,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-63,Upland,1,Ungrazed,2015,0,0,0,49,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-63,Upland,2,Ungrazed,2015,0,0,0,8,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-63,Upland,3,Ungrazed,2015,0,0,0,33,0,0,0,0,1,0,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-63,Pool,1,Ungrazed,2016,0,0,0,0,12,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,97,0,0,7,0,0,0,20,0,0,0,0,0,0,0,7,0,0
D6-63,Pool,2,Ungrazed,2016,0,0,0,0,22,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,60,0,0
D6-63,Pool,3,Ungrazed,2016,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,24,72,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0
D6-63,Transition,1,Ungrazed,2016,0,0,0,0,16,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,35,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D6-63,Transition,2,Ungrazed,2016,0,0,0,14,5,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,10,0,0,0,28,83,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
D6-63,Transition,3,Ungrazed,2016,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,9,0,0,0,13,97,0,0,0,0,0,0,44,0,0,0,0,0,1,0,5,0,0
D6-63,Upland,1,Ungrazed,2016,0,0,0,5,4,0,0,0,0,0,100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-63,Upland,2,Ungrazed,2016,0,0,0,10,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-63,Upland,3,Ungrazed,2016,0,0,0,9,5,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-63,Pool,1,Ungrazed,2017,0,0,0,0,13,0,0,0,2,0,0,0,3,0,0,2,0,0,4,0,0,0,0,0,0,0,31,0,0,6,0,0,0,0,25,0,0,22,14,0,44,0,0,54,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
D6-63,Pool,2,Ungrazed,2017,0,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,50,0,2,0,0,0,0,0,49,0,0,0,0,0,49,0,0,0,0,0,5,0,0,0,0,56,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0
D6-63,Pool,3,Ungrazed,2017,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,79,0,0,5,0,0,0,0,27,0,0,0,0,0,0,0,28,0,0,0,8,0,33,0,0,77,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
D6-63,Transition,1,Ungrazed,2017,0,1,0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,8,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,55,97,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0
D6-63,Transition,2,Ungrazed,2017,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,100,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
D6-63,Transition,3,Ungrazed,2017,0,0,0,0,3,0,0,0,2,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,17,100,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
D6-63,Upland,1,Ungrazed,2017,0,0,0,11,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
D6-63,Upland,2,Ungrazed,2017,0,0,0,100,0,0,0,0,0,32,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-63,Upland,3,Ungrazed,2017,0,0,0,100,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-03,Pool,1,Ungrazed,2015,0,0,0,0,0,0,2,0,0,0,0,0,1,8,0,0,0,0,75,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,100,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-03,Pool,2,Ungrazed,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,78,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,23,0,0,0,13,0,0,0,0,0,0,0,0,0
E5-03,Pool,3,Ungrazed,2015,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,51,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-03,Transition,1,Ungrazed,2015,0,0,0,0,4,0,1,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-03,Transition,2,Ungrazed,2015,0,0,0,38,5,0,1,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-03,Transition,3,Ungrazed,2015,0,0,0,0,0,0,16,0,3,0,14,0,3,0,0,0,0,0,69,0,0,0,0,0,0,57,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-03,Upland,1,Ungrazed,2015,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,9,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
E5-03,Upland,2,Ungrazed,2015,0,0,0,53,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E5-03,Upland,3,Ungrazed,2015,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-03,Pool,1,Ungrazed,2016,0,0,0,0,20,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,50,0,25,0,1,0,0,100,0,0,3,0,0,17,0,10,0,0,0,0,0,0,0,0,0
E5-03,Pool,2,Ungrazed,2016,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,96,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0
E5-03,Pool,3,Ungrazed,2016,0,0,0,0,14,0,0,0,0,0,0,0,12,0,0,0,0,20,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,6,100,0,0,0,0,0,88,0,0,0,0,0,14,0,27,0,0,0,0,0,0,0,0,0
E5-03,Transition,1,Ungrazed,2016,0,0,0,7,4,0,3,0,0,0,0,0,0,1,0,6,0,0,6,0,0,0,0,0,0,20,0,0,65,0,0,0,0,0,0,0,0,0,50,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
E5-03,Transition,2,Ungrazed,2016,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-03,Transition,3,Ungrazed,2016,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,37,0,0,0,0,0,0,0,0,0,14,0,0,0,0,97,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-03,Upland,1,Ungrazed,2016,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,100,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-03,Upland,2,Ungrazed,2016,0,0,0,15,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-03,Upland,3,Ungrazed,2016,0,0,0,95,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-03,Pool,1,Ungrazed,2017,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,28,0,0,67,0,0,0,0,24,0,0,0,0,0,26,0,0,0,0,0,0,0,26,0,0,0,0,0,11,0,0,70,0,17,7,0,0,0,0,0,0,0,0
E5-03,Pool,2,Ungrazed,2017,0,0,0,0,2,0,0,0,2,0,0,0,10,0,0,0,0,0,39,0,0,63,0,0,0,0,46,0,0,0,0,0,43,0,0,0,0,0,0,0,11,0,0,0,0,0,49,0,0,11,0,0,1,0,0,0,0,0,0,0,0
E5-03,Pool,3,Ungrazed,2017,0,0,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,0,100,0,0,16,0,0,0,0,7,0,0,0,0,0,55,0,0,0,0,0,0,0,28,0,0,49,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0
E5-03,Transition,1,Ungrazed,2017,0,0,0,0,0,5,0,0,1,0,0,0,0,2,0,1,0,0,100,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,97,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0
E5-03,Transition,2,Ungrazed,2017,0,0,0,0,0,20,1,0,0,0,0,0,0,1,0,3,0,0,100,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-03,Transition,3,Ungrazed,2017,0,0,40,0,4,0,5,0,0,0,0,0,0,2,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
E5-03,Upland,1,Ungrazed,2017,0,0,0,100,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-03,Upland,2,Ungrazed,2017,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
E5-03,Upland,3,Ungrazed,2017,0,0,0,34,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,86,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-27,Pool,1,Ungrazed,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,100,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,48,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-27,Pool,2,Ungrazed,2015,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
E5-27,Pool,3,Ungrazed,2015,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
E5-27,Transition,1,Ungrazed,2015,0,0,0,4,8,0,30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-27,Transition,2,Ungrazed,2015,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,81,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
E5-27,Transition,3,Ungrazed,2015,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,52,0,0,0,0,0,0,0,0,0,7,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5-27,Upland,1,Ungrazed,2015,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
